tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
127.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
128.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
129.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
130.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
131.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
132.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
133.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
134.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
135.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
136.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
137.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
138.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
139.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
140.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
141.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
142.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
143.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
144.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
145.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
146.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
147.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
148.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
149.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
150.0,0.030703934,0.016100366,0.084353827,0.100454194,0.131158128
