tenor,real_rf,market_erp,idiosyncratic,company_erp,real_coe
88.0,0.031008037,0.016105117,0.068686785,0.084791902,0.115799938
89.0,0.031008037,0.016105117,0.070140965,0.086246082,0.117254118
90.0,0.031008037,0.016105117,0.071545221,0.087650338,0.118658375
91.0,0.031008037,0.016105117,0.07289605,0.089001167,0.120009203
92.0,0.031008037,0.016105117,0.074189937,0.090295054,0.121303091
93.0,0.031008037,0.016105117,0.075423363,0.09152848,0.122536517
94.0,0.031008037,0.016105117,0.076592803,0.09269792,0.123705957
95.0,0.031008037,0.016105117,0.077694729,0.093799846,0.124807882
96.0,0.031008037,0.016105117,0.07872561,0.094830727,0.125838763
97.0,0.031008037,0.016105117,0.079681918,0.095787034,0.126795071
98.0,0.031008037,0.016105117,0.080560127,0.096665243,0.12767328
99.0,0.031008037,0.016105117,0.081356716,0.097461833,0.12846987
100.0,0.031008037,0.016105117,0.082068174,0.098173291,0.129181328
101.0,0.031008037,0.016105117,0.082690998,0.098796115,0.129804152
102.0,0.031008037,0.016105117,0.083221699,0.099326816,0.130334853
103.0,0.031008037,0.016105117,0.083656804,0.099761921,0.130769957
104.0,0.031008037,0.016105117,0.083992857,0.100097974,0.13110601
105.0,0.031008037,0.016105117,0.084226425,0.100331542,0.131339579
106.0,0.031008037,0.016105117,0.0843541,0.100459217,0.131467253
107.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
108.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
109.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
110.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
111.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
112.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
113.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
114.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
115.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
116.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
117.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
118.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
119.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
120.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
121.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
122.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
123.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
124.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
125.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
126.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
127.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
128.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
129.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
130.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
131.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
132.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
133.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
134.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
135.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
136.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
137.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
138.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
139.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
140.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
141.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
142.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
143.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
144.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
145.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
146.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
147.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
148.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
149.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
150.0,0.031008037,0.016105117,0.084378716,0.100483832,0.131491869
